rater_sex,rater_sexpref,rater_age,X001,X002,X003,X004,X005,X006,X007,X008,X009,X010,X011,X012,X013,X014,X016,X017,X018,X019,X020,X021,X022,X024,X025,X026,X027,X029,X030,X031,X032,X033,X034,X036,X037,X038,X039,X041,X042,X043,X044,X045,X061,X062,X063,X064,X066,X067,X068,X069,X070,X081,X082,X083,X086,X087,X090,X091,X092,X094,X096,X097,X099,X100,X101,X102,X103,X104,X105,X107,X108,X112,X113,X114,X115,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X172,X173
male,women,32.4,5,6,5,3,1,4,6,2,7,3,3,3,2,5,4,2,3,4,3,1,3,3,3,3,7,5,6,1,6,3,4,2,4,1,6,2,6,3,2,3,5,3,3,3,6,4,2,2,2,5,3,5,6,4,3,5,2,7,2,2,3,5,2,2,3,5,3,6,5,6,5,3,2,2,3,3,2,3,6,4,7,1,6,4,3,2,3,1,2,7,4,1,2,4,5,1,2,2,1,4,1,2
male,women,32.4,6,4,2,1,1,5,6,1,4,3,3,1,2,5,2,1,1,5,2,1,1,1,1,1,4,1,3,1,4,1,2,1,1,1,5,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,1,4,6,4,4,3,1,5,1,3,1,5,1,1,1,1,1,3,1,6,3,1,1,1,3,1,4,1,2,1,6,1,1,4,1,2,1,1,1,7,6,1,1,1,5,1,1,1,1,4,1,1
male,women,32.5,4,4,3,3,2,3,6,2,5,4,2,2,3,4,3,2,3,5,3,2,2,2,3,3,5,3,4,2,2,3,3,3,3,2,5,3,4,3,3,3,2,3,2,4,4,3,2,2,2,5,3,6,5,4,3,5,2,4,2,5,4,6,3,3,3,3,2,3,2,5,4,3,1,1,2,2,3,2,5,2,5,1,7,3,1,3,2,1,1,7,4,2,3,2,7,2,3,3,1,3,2,2
male,women,32.8,5,3,3,1,1,3,6,2,6,4,3,3,2,4,4,1,3,5,3,1,2,2,4,4,5,2,5,2,4,5,3,2,2,1,7,4,3,1,3,3,1,2,2,2,2,1,1,2,1,2,1,4,5,2,4,3,1,3,1,3,1,5,3,2,1,5,1,5,5,4,4,1,3,4,6,1,1,4,6,3,7,1,3,2,1,2,1,1,2,5,4,2,1,1,5,2,3,1,2,4,1,3
male,women,33,3,3,2,1,1,1,6,1,5,5,2,2,1,4,3,2,2,3,1,1,1,1,2,2,6,1,6,1,2,2,4,1,1,1,6,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,2,2,4,4,2,2,1,3,2,3,2,3,2,1,2,2,1,1,2,3,1,1,1,1,2,1,1,1,3,1,6,1,2,6,1,1,1,1,1,5,4,1,2,3,4,1,1,1,1,4,1,2
male,women,33.1,2,1,2,3,1,1,3,1,4,2,3,2,2,3,3,2,3,2,2,2,3,2,3,2,4,2,2,3,3,4,2,3,3,2,3,3,2,2,3,3,2,2,2,2,4,3,2,3,3,2,3,3,4,1,3,3,3,2,2,2,3,4,4,2,2,3,2,3,3,3,3,2,1,3,2,1,2,2,3,2,3,1,2,2,2,2,2,2,2,2,1,2,2,2,4,2,2,1,2,2,2,3
male,women,33.1,3,4,4,1,1,3,7,1,4,3,4,1,2,4,5,1,1,5,2,1,1,1,3,1,6,1,7,1,6,1,4,1,1,1,7,1,1,1,1,1,1,3,1,2,7,1,1,1,1,6,1,4,6,5,3,7,1,7,1,6,3,5,1,2,1,1,1,6,1,5,5,1,1,1,3,1,3,1,4,1,7,1,3,5,1,3,1,1,1,3,3,2,1,1,3,1,1,1,1,5,1,1
male,women,33.2,5,4,3,5,2,3,5,2,5,4,4,4,4,5,4,3,5,5,3,1,3,3,3,3,5,4,5,3,5,5,4,4,4,3,6,6,3,4,2,4,2,2,4,3,5,5,4,4,1,5,2,6,6,4,6,6,5,5,5,6,4,5,5,5,3,5,3,4,5,5,6,3,3,5,4,3,5,5,5,3,5,3,4,4,2,3,4,4,3,5,5,2,4,4,5,2,3,3,2,4,1,2
male,women,33.3,3,4,3,2,1,2,6,2,6,4,3,2,4,4,4,2,3,5,3,1,3,3,2,2,5,3,5,2,3,4,5,3,2,1,5,2,3,3,3,4,3,2,3,3,6,3,3,3,2,5,3,5,5,4,5,5,3,4,2,5,2,6,4,4,2,3,2,4,3,6,4,2,1,2,4,2,4,2,4,1,6,3,3,6,1,3,1,2,3,5,5,2,2,2,5,2,3,2,2,5,1,2
male,women,33.4,5,5,4,5,3,5,6,4,7,4,4,5,4,6,4,5,4,5,4,3,6,4,6,5,5,4,7,2,6,6,4,6,3,1,6,6,6,5,4,4,5,4,5,4,6,3,3,5,5,5,6,6,5,5,6,4,4,7,6,4,4,7,6,4,3,5,3,4,6,6,6,4,2,3,4,4,5,4,5,4,7,3,7,5,3,4,4,4,3,7,5,4,5,4,4,4,4,5,1,6,3,4
male,women,33.5,5,3,4,3,2,2,4,2,5,5,3,3,3,3,3,3,4,4,2,2,4,2,3,3,5,6,5,2,5,6,3,6,5,1,5,6,4,3,3,5,2,2,4,3,6,3,4,5,2,4,2,4,4,4,5,5,3,4,2,5,3,3,6,3,3,5,2,4,6,4,4,2,2,3,4,3,3,4,4,6,6,2,4,5,3,3,3,4,3,5,5,2,3,4,5,4,3,2,4,4,2,4
male,women,33.6,1,1,2,2,1,1,2,1,3,2,1,3,2,3,1,2,1,2,1,1,2,1,3,2,4,1,1,2,2,2,2,2,1,1,2,3,3,2,2,2,1,3,3,2,2,2,2,1,1,2,2,2,3,1,1,3,1,2,2,2,3,3,2,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,3,2,3,1,4,2,2,2,1,1,1,1,1,2,3,1,2,2,1,1,2,1,1,2
male,women,33.7,4,4,1,1,1,1,5,1,1,3,2,1,2,3,3,1,1,2,1,1,1,1,3,1,2,1,5,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,2,3,1,2,3,1,5,1,3,6,6,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,5,1,5,1,6,4,1,1,1,1,1,5,2,1,1,1,4,1,1,1,1,3,1,1
male,women,33.8,2,7,5,5,3,1,6,4,2,3,7,4,4,3,5,6,3,5,3,7,5,5,1,4,6,4,3,6,2,2,7,7,4,2,1,7,7,3,4,7,7,3,4,2,4,3,7,7,5,6,2,7,2,3,2,2,6,2,2,3,4,2,6,2,7,2,7,7,7,6,7,5,5,7,5,1,5,5,2,7,6,7,2,6,4,3,7,1,4,5,4,3,6,5,1,6,2,4,3,4,7,2
male,women,33.8,7,6,4,2,1,3,6,2,4,3,1,1,1,3,5,3,3,5,3,1,1,1,5,5,5,1,6,1,2,2,3,5,3,1,6,4,5,1,3,3,3,4,1,2,4,5,3,1,2,1,3,4,7,3,4,2,4,6,4,3,6,3,2,1,3,2,2,3,4,4,3,1,1,3,5,4,6,2,3,1,6,1,5,3,5,5,1,1,4,7,5,1,5,1,2,2,1,3,3,4,1,1
male,women,34,6,5,3,3,1,2,5,4,6,5,4,4,1,6,4,3,3,4,3,3,6,2,4,3,7,4,5,2,4,5,3,2,3,1,6,2,5,3,3,3,3,4,4,3,4,3,2,3,2,3,3,6,4,4,3,4,2,5,3,5,3,4,4,2,2,2,2,4,4,4,4,3,3,3,4,3,1,3,4,2,5,2,5,4,1,1,3,4,3,5,2,3,2,3,5,2,3,1,2,5,2,4
male,women,34.1,4,4,4,3,1,3,5,3,4,4,4,3,3,3,3,3,3,2,3,2,4,2,4,2,4,3,4,2,6,2,3,4,3,3,4,3,3,3,4,2,2,4,2,6,4,3,2,4,3,2,3,2,3,4,3,4,3,4,4,4,4,4,3,3,3,3,2,4,3,4,4,3,2,3,4,3,3,4,3,2,5,2,4,4,2,4,2,3,4,4,2,2,3,2,3,3,3,3,1,3,2,2
male,women,34.1,3,5,3,4,2,3,3,3,4,3,4,4,3,4,4,4,4,3,3,2,3,3,5,2,7,3,6,4,4,4,4,5,5,2,4,4,5,4,5,4,4,5,2,3,5,3,2,3,2,3,4,4,4,4,4,4,3,4,4,3,4,3,6,2,3,4,3,4,4,4,5,3,2,3,3,4,2,2,3,3,6,2,5,6,2,3,3,3,3,4,4,3,2,4,3,2,3,2,1,4,2,4
male,women,34.1,5,3,3,1,1,2,4,1,4,3,1,1,3,1,2,1,1,5,2,1,1,1,3,1,5,1,5,1,5,1,2,1,1,1,6,1,1,1,1,1,1,2,1,2,3,1,1,1,1,5,1,5,5,2,2,3,1,4,1,5,1,4,1,3,1,1,1,3,1,3,4,1,1,1,3,1,2,1,5,1,7,1,4,3,1,2,1,1,1,2,6,1,1,1,4,1,1,1,1,4,1,1
male,women,34.2,5,5,4,4,2,3,5,3,5,4,3,3,3,5,3,3,4,3,3,2,3,3,3,4,5,4,5,3,3,4,3,3,4,1,4,3,4,4,3,4,3,3,3,3,4,3,3,3,3,4,3,4,4,4,5,4,3,6,4,4,3,5,5,2,3,5,3,4,4,5,4,3,3,3,3,3,3,3,4,4,6,2,3,4,3,3,3,3,3,6,3,3,4,4,4,3,3,3,3,4,2,4
male,women,34.3,4,5,5,1,1,1,5,1,6,4,4,4,2,4,4,2,4,4,2,1,2,2,4,3,6,3,6,3,4,5,3,6,4,1,4,4,3,4,3,4,3,3,2,4,6,3,3,3,1,4,3,5,4,4,3,4,2,6,3,4,4,5,6,2,2,4,2,4,3,6,4,4,1,1,3,2,3,2,4,3,6,1,4,4,2,2,2,3,4,5,4,2,4,2,3,3,3,2,3,5,1,2
male,women,34.4,2,1,2,1,1,1,3,2,5,2,2,2,1,2,3,3,2,2,1,2,3,1,2,1,3,2,5,1,1,1,2,4,2,1,2,2,3,2,2,2,2,1,1,1,3,1,1,2,1,1,2,2,3,2,2,2,2,1,3,1,3,2,3,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,5,1,2,3,1,2,1,2,1,3,1,1,2,1,3,1,2,1,1,2,1,1
male,women,34.5,5,6,4,4,3,3,4,4,5,4,3,4,3,4,3,5,3,5,3,2,4,4,3,5,5,5,5,5,5,6,3,5,5,1,5,4,5,5,4,4,3,4,3,4,5,4,3,3,3,3,5,5,4,4,5,4,5,4,5,4,3,6,6,2,4,4,4,6,6,6,5,4,4,3,5,4,3,4,4,2,7,1,3,3,2,4,3,4,2,5,3,4,5,2,5,3,3,3,2,3,2,5
male,women,34.5,5,5,4,2,1,4,7,2,6,5,4,1,4,3,5,3,1,2,3,1,3,1,6,2,6,2,7,1,4,4,6,2,3,3,6,2,4,4,2,2,3,5,2,5,7,3,2,2,2,5,4,4,6,7,5,3,2,5,3,5,6,5,3,1,2,2,3,6,4,6,5,3,2,1,5,2,3,3,6,2,7,1,6,7,1,4,2,2,3,6,4,4,3,2,5,4,1,2,1,6,2,2
male,women,34.5,5,5,5,5,2,4,5,3,7,4,4,2,2,5,3,4,4,5,2,2,3,4,3,3,6,5,7,2,7,5,4,6,5,1,5,5,5,4,3,5,5,2,2,3,3,4,4,3,2,3,3,5,5,4,5,4,3,5,2,4,3,6,5,2,3,6,5,4,6,7,5,4,2,4,4,2,2,3,3,6,7,3,4,5,2,2,2,3,4,5,3,3,3,3,4,4,4,2,4,4,2,6
male,women,34.6,4,4,4,4,3,4,5,4,6,4,5,4,4,5,5,4,4,4,4,4,4,4,5,3,6,4,5,3,4,4,5,5,4,3,3,4,4,4,4,4,3,4,4,4,5,4,4,4,3,4,4,5,5,5,4,5,4,3,5,4,4,6,5,3,4,4,4,4,4,6,4,4,4,4,4,4,3,4,5,6,6,3,3,4,4,3,4,4,4,5,4,3,4,4,4,4,4,4,3,4,4,4
male,women,34.7,5,5,3,3,2,3,3,3,6,2,3,3,2,2,3,4,3,5,2,2,3,3,2,5,6,4,6,3,4,4,5,5,4,2,5,6,4,2,3,5,2,2,6,2,2,5,4,4,2,4,4,6,4,2,3,4,2,6,2,4,3,7,6,2,2,4,3,3,5,4,3,3,2,4,4,3,2,3,3,3,6,2,4,6,2,2,3,2,3,6,5,2,3,2,6,4,4,2,1,5,1,3
male,women,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1
male,women,35,4,4,3,5,1,3,6,2,7,5,4,3,3,4,5,5,3,7,2,2,3,3,6,4,6,5,7,3,6,4,4,6,5,1,7,6,7,5,5,4,5,5,3,3,7,5,4,4,1,5,6,5,6,4,4,6,3,5,6,5,5,5,6,3,4,5,2,5,7,7,4,3,2,4,3,3,2,3,6,5,7,3,6,7,2,4,3,4,3,5,3,2,5,4,4,2,4,3,2,5,1,4
male,women,35,3,6,4,3,1,4,5,3,6,4,4,5,3,5,5,5,2,6,3,3,3,5,4,2,6,4,5,3,5,5,5,4,5,1,6,4,3,4,5,4,4,4,3,4,6,3,4,4,4,5,4,6,6,5,6,5,2,6,4,4,4,6,4,4,4,3,4,2,4,4,5,3,6,2,4,5,4,3,5,3,6,3,5,4,2,4,3,3,2,6,5,2,3,3,5,2,3,5,2,6,4,5
male,women,35.1,3,4,3,3,2,2,4,3,4,3,4,2,2,3,2,4,3,3,3,3,3,3,3,2,6,3,5,2,6,4,3,4,3,2,4,4,4,3,3,2,3,3,2,3,5,4,3,2,3,3,3,2,4,5,4,4,6,5,3,4,4,5,4,1,3,3,2,5,4,4,4,2,2,3,5,3,2,2,4,3,6,2,5,4,1,2,2,2,2,4,3,3,3,4,4,3,2,3,1,4,2,2
male,women,35.2,3,2,2,4,2,3,5,2,4,3,2,3,3,3,3,4,3,6,3,4,2,4,4,4,4,4,4,4,3,5,4,6,4,2,5,5,6,3,4,4,4,3,4,3,4,5,4,2,2,3,5,4,5,5,3,4,5,5,4,5,3,4,6,2,2,5,4,3,4,4,4,3,3,4,4,4,3,2,4,3,6,3,6,5,2,3,2,3,2,5,3,2,2,3,3,4,4,2,3,4,3,4
male,women,35.3,3,3,2,3,1,1,2,1,5,2,2,3,2,3,3,2,2,1,2,2,1,3,4,3,6,2,6,2,3,4,3,3,2,1,3,3,3,2,3,2,2,4,2,2,3,3,2,2,2,2,4,1,2,5,2,3,1,6,3,3,3,3,3,2,2,2,1,3,3,5,2,3,2,2,3,2,1,2,4,3,6,1,4,3,1,1,2,2,1,5,1,1,2,2,2,2,3,3,1,3,1,3
male,women,35.4,4,3,2,4,2,4,6,3,4,6,3,3,1,5,2,3,2,6,1,1,3,2,6,1,6,2,7,2,6,2,3,3,6,2,7,4,5,6,4,4,5,6,2,3,7,5,3,2,2,6,3,5,6,7,6,2,1,6,5,6,5,4,5,3,1,3,1,3,4,6,4,4,2,5,3,2,3,1,4,2,7,2,4,6,2,3,3,3,3,6,3,1,5,5,6,2,4,5,1,3,1,3
male,women,35.4,6,7,5,5,2,6,6,5,7,5,5,5,5,5,5,5,5,5,5,2,4,4,4,5,6,5,6,3,7,5,5,5,4,2,6,5,6,5,4,5,6,4,4,4,6,5,4,3,2,4,4,7,7,6,6,6,3,7,5,5,4,6,6,2,5,5,3,5,5,6,6,4,3,6,5,4,4,5,5,5,7,3,5,5,3,3,5,4,4,7,6,4,6,5,5,4,4,3,3,6,4,5
male,women,35.5,2,2,3,3,1,3,5,2,4,3,2,3,3,3,4,3,4,3,2,1,3,2,4,1,3,4,2,3,3,3,4,4,3,1,3,4,2,2,1,4,1,3,3,2,3,3,2,3,3,3,2,5,2,2,3,3,4,2,5,5,4,2,4,2,3,4,2,4,5,3,4,3,2,3,3,2,1,3,2,4,5,2,2,1,2,3,2,2,2,4,4,2,5,3,5,2,3,2,2,3,1,4
male,women,35.6,3,2,1,1,1,2,1,1,5,2,2,1,3,2,3,1,1,3,2,1,1,1,4,1,3,1,5,1,4,1,3,1,1,1,4,1,1,1,1,1,1,2,1,2,2,1,1,1,1,3,1,2,3,3,3,3,1,3,1,1,4,3,1,1,1,1,1,3,1,5,2,1,1,1,2,1,2,1,3,1,5,1,4,2,1,2,1,1,1,4,3,1,1,1,2,1,1,1,1,2,1,1
male,women,35.9,2,3,3,1,2,2,3,3,3,3,2,2,1,3,3,2,1,2,2,2,2,2,3,2,3,1,2,2,3,2,2,2,3,2,2,2,2,4,2,2,3,3,1,1,3,3,2,1,3,2,2,3,3,2,2,2,3,3,2,2,4,2,2,2,2,3,1,2,1,5,3,3,1,1,2,2,2,2,2,2,4,2,5,2,2,3,1,2,2,3,2,3,2,3,3,2,2,2,2,3,2,2
male,women,36,5,3,2,2,1,2,5,2,5,5,3,3,2,3,5,2,3,2,4,2,4,2,3,2,7,3,4,2,5,5,5,2,3,1,5,4,3,2,4,4,3,3,3,3,3,2,2,3,2,5,3,4,6,2,4,6,2,5,3,5,4,6,2,2,2,1,3,3,5,6,4,3,2,2,5,1,2,2,4,6,5,1,6,4,2,3,4,2,2,5,2,2,3,2,3,2,3,2,2,2,3,2
male,women,36,3,3,3,4,2,1,5,4,5,3,3,5,1,4,3,2,3,3,3,4,3,5,3,2,4,3,6,3,4,4,2,5,4,1,4,4,3,4,4,4,3,3,4,4,5,3,3,3,4,3,4,4,4,3,4,2,2,5,5,3,3,4,5,2,3,5,4,4,4,4,4,4,4,4,3,3,2,4,4,4,6,2,3,3,3,3,3,3,3,4,3,2,5,5,5,3,3,3,2,3,4,3
male,women,36.1,4,3,3,2,1,2,5,2,5,4,3,4,3,5,4,3,5,4,3,3,4,1,3,3,6,2,4,2,3,4,4,3,2,1,6,4,5,4,2,2,4,4,3,3,3,3,3,3,3,3,3,2,3,4,3,4,2,3,3,4,5,5,3,4,2,5,3,2,3,3,4,2,3,3,5,2,2,3,6,3,5,1,4,5,3,3,3,2,2,3,2,3,4,3,3,2,3,2,2,2,1,3
male,women,36.1,4,5,3,2,2,3,6,3,5,5,3,3,3,6,4,5,3,3,2,2,3,3,3,3,5,5,4,3,4,4,3,5,5,2,5,6,4,4,2,3,3,3,4,2,2,3,3,2,3,4,3,3,5,5,5,5,4,5,3,4,3,4,6,3,5,5,3,3,6,6,4,3,3,3,4,3,4,4,4,3,7,3,3,3,3,2,3,3,3,5,5,2,4,5,5,2,3,2,2,5,3,4
male,women,36.4,4,4,3,2,1,5,3,3,3,4,2,3,2,2,3,2,4,2,3,1,2,2,4,2,4,4,5,3,5,5,2,4,4,1,4,3,4,2,4,4,3,4,2,2,3,4,3,3,3,2,3,3,3,5,4,3,3,4,3,3,5,3,6,2,1,3,2,5,5,3,2,2,3,3,2,2,3,2,4,3,5,2,6,5,2,4,2,1,2,5,3,2,4,2,2,3,3,2,2,3,2,5
male,women,36.5,6,6,4,5,3,3,5,3,6,4,2,3,3,6,5,4,5,5,2,5,6,4,4,4,5,4,7,3,6,5,6,5,4,1,6,5,6,4,3,5,5,4,5,4,6,5,4,4,6,6,5,5,7,5,5,5,5,6,4,4,5,7,6,2,4,6,5,5,6,5,6,4,2,4,4,4,4,5,5,4,6,3,6,6,4,5,5,4,5,6,3,3,6,6,6,5,5,3,3,6,3,4
male,women,36.7,4,4,3,2,1,1,3,2,4,4,2,2,2,5,3,2,2,2,2,1,2,3,2,2,6,2,3,2,4,2,2,2,2,1,3,2,2,1,2,2,1,2,1,1,2,1,2,2,2,3,1,3,4,4,3,3,2,6,2,4,2,5,3,1,1,2,1,2,1,3,4,2,1,2,3,2,2,2,4,3,7,2,2,2,2,2,2,1,2,3,3,1,2,2,4,2,2,2,1,4,1,2
male,women,36.8,1,1,1,1,1,1,3,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,3,3,3,4,1,1,2,1,1,2,1,2,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
male,women,37,2,2,3,1,1,1,1,1,4,3,2,1,1,5,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,4,1,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,4,1,1,1,1,2,1,1
male,women,37,4,3,3,2,1,3,4,2,5,3,3,4,3,3,3,3,3,4,3,1,4,2,5,3,6,4,5,1,4,4,4,2,2,1,4,3,4,3,3,2,2,4,3,2,5,3,2,2,1,3,4,4,5,3,4,5,3,5,4,4,5,6,4,2,2,3,2,4,5,4,4,3,1,3,4,2,3,2,3,3,6,2,6,5,2,4,2,2,2,4,4,2,3,3,4,3,2,3,1,4,1,2
male,women,37,4,5,2,2,1,2,4,3,6,3,2,2,2,2,2,4,2,3,1,2,3,3,2,2,3,3,2,2,3,5,2,5,2,2,6,5,6,4,5,2,3,2,3,3,5,4,3,2,4,5,4,3,4,3,4,4,5,4,3,3,3,4,6,2,2,4,2,4,4,5,3,3,3,3,3,2,1,2,5,5,7,1,4,2,2,2,2,2,2,3,3,1,3,4,5,4,3,4,2,2,1,2
male,women,37.1,5,6,4,3,1,2,5,2,6,5,3,4,4,5,4,2,4,5,3,4,5,2,5,4,6,4,6,3,6,5,4,5,4,1,6,5,5,5,5,5,4,3,2,2,6,5,3,3,3,5,5,6,6,6,5,6,2,5,4,5,3,6,4,3,3,4,3,5,5,5,4,5,2,4,5,2,3,1,4,3,7,2,5,5,3,4,3,3,4,6,4,2,4,4,6,2,3,4,2,4,2,3
male,women,37.6,1,1,2,1,1,1,3,1,3,3,1,1,3,3,3,1,2,4,1,2,3,1,1,1,3,3,2,2,1,3,3,2,4,1,3,2,3,1,2,1,1,1,2,3,5,2,1,1,2,1,2,2,3,1,1,4,3,1,3,3,1,5,3,3,3,2,3,2,4,1,2,1,2,2,3,3,1,2,2,1,4,3,1,1,2,2,3,2,1,1,1,1,3,4,4,1,2,1,3,2,1,2
male,women,37.6,4,4,4,2,2,1,2,3,5,3,2,3,2,3,3,3,2,5,1,2,4,2,1,4,5,5,3,2,4,4,3,4,4,1,2,4,4,2,4,3,2,2,2,3,3,4,3,3,2,2,5,5,4,2,3,5,4,5,4,3,2,6,6,2,3,4,2,2,5,4,3,2,2,4,4,2,2,4,2,4,5,2,1,3,2,1,2,3,2,2,2,2,3,2,4,2,3,2,1,4,2,3
male,women,37.6,3,5,4,4,3,2,5,3,5,4,4,3,2,4,4,3,4,4,3,3,4,4,4,3,4,4,5,4,3,4,3,4,4,2,3,4,5,4,4,4,3,3,3,2,4,4,4,4,3,3,4,4,4,4,4,4,4,6,4,4,4,6,4,2,3,4,3,4,5,5,4,3,2,3,4,4,3,3,4,5,6,2,4,4,2,2,2,3,2,5,3,2,4,4,4,3,3,3,2,4,3,3
male,women,37.7,3,4,4,4,2,3,6,3,6,5,3,3,3,3,4,3,4,5,3,3,4,3,3,4,6,4,5,4,4,4,4,4,4,2,5,4,4,3,4,4,3,2,3,3,3,4,3,3,3,4,4,4,4,3,2,4,4,4,3,4,4,5,5,2,4,4,4,4,4,4,4,3,2,4,3,3,2,2,4,4,6,3,5,4,3,2,4,4,4,3,3,4,4,3,4,3,4,2,3,4,2,4
male,women,37.9,1,3,1,1,1,2,4,1,7,4,1,1,1,6,1,1,1,1,2,1,1,1,4,1,7,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,4,1,1,2,6,1,4,1,2,3,7,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,7,1,7,1,6,5,1,1,1,1,1,5,1,1,1,1,7,1,1,1,1,2,1,1
male,women,37.9,6,6,2,2,1,2,6,1,6,4,6,4,2,5,5,2,2,4,2,2,3,1,2,2,6,3,5,1,3,4,2,2,4,1,6,3,4,2,2,2,3,2,2,1,4,2,2,2,2,4,4,5,6,6,4,5,1,5,2,4,3,7,3,2,1,2,3,4,4,5,3,3,1,2,6,2,5,1,4,2,6,1,3,2,2,2,2,2,2,5,6,2,3,2,5,3,2,2,1,5,2,3
male,women,38,3,5,2,1,1,2,4,1,5,3,2,1,2,3,4,1,1,5,1,1,1,1,1,1,4,1,5,1,2,1,2,2,1,1,4,1,1,1,1,1,1,1,1,3,5,1,1,1,1,4,1,4,4,3,5,4,1,5,1,3,1,5,1,2,1,1,1,3,3,7,3,1,1,1,3,1,4,1,3,1,7,1,1,2,1,3,1,1,1,4,2,1,1,2,5,1,1,1,1,3,1,1
male,women,38.5,4,5,4,1,1,1,3,2,3,4,2,1,1,4,4,2,1,1,1,1,1,1,1,1,6,2,2,1,5,3,3,2,2,1,5,4,1,2,2,1,2,1,2,2,3,1,1,1,1,3,1,5,5,2,3,5,1,1,2,4,4,6,2,3,2,2,2,3,3,3,4,1,1,3,4,3,1,1,5,1,6,1,4,2,1,2,1,1,1,4,2,3,2,1,6,2,1,1,1,3,1,1
male,women,38.9,5,4,4,4,3,4,4,5,6,5,3,4,2,5,4,5,5,5,3,3,5,5,5,6,6,5,5,3,6,6,4,5,5,1,5,6,6,3,5,5,4,6,5,4,5,5,4,3,3,3,5,5,5,6,3,5,4,6,4,4,5,6,6,2,4,5,3,5,6,5,5,5,4,4,4,4,2,5,6,6,7,2,6,5,4,4,4,4,3,5,4,2,6,5,4,5,4,4,3,5,3,5
male,women,38.9,5,3,4,3,3,2,5,4,4,4,2,3,3,5,4,3,3,4,2,1,4,2,2,4,5,3,6,2,5,4,3,5,3,1,4,6,4,3,4,4,3,3,4,2,4,5,2,4,1,4,5,5,5,4,4,5,3,5,5,4,2,5,5,3,3,5,2,3,4,4,4,4,3,5,3,3,3,3,5,5,6,2,3,4,3,2,4,2,3,5,5,2,3,4,5,2,4,3,3,5,2,3
male,women,38.9,2,6,2,2,2,2,2,1,4,2,1,3,1,2,2,1,2,7,2,1,2,2,1,1,2,1,2,2,4,2,2,2,1,2,5,1,2,2,1,2,2,2,2,2,2,2,2,2,1,3,2,6,2,1,4,2,2,4,2,2,2,6,1,1,2,1,2,2,1,6,2,1,2,2,6,2,2,2,5,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,1,4,2,1
male,women,39,6,5,4,4,2,5,6,4,6,5,4,6,3,5,5,5,3,5,4,4,4,3,4,2,6,4,6,2,7,5,4,5,4,3,6,4,5,4,4,4,5,5,3,3,7,3,4,3,4,4,6,5,5,6,5,4,2,7,5,6,5,6,4,4,4,2,3,6,6,5,5,3,4,4,6,3,4,3,6,4,7,2,5,6,2,4,4,3,2,5,4,3,3,5,4,3,3,3,1,5,2,2
male,women,39,6,4,4,3,1,2,5,3,7,3,2,5,2,5,3,2,5,3,2,2,4,3,3,4,5,4,3,2,5,4,3,3,3,1,5,4,4,3,2,4,4,3,2,1,3,5,3,3,2,5,3,4,5,5,5,4,3,6,3,4,3,5,4,1,4,3,2,5,3,6,3,3,2,3,2,3,3,2,5,6,7,3,4,5,2,3,1,2,3,5,2,2,4,3,3,2,4,3,1,5,2,4
male,women,39.1,3,4,4,1,1,3,6,1,3,4,3,2,4,4,4,1,2,3,3,1,2,1,3,2,5,2,5,2,4,2,4,2,2,2,5,2,1,1,1,1,1,3,2,5,5,2,2,2,1,3,1,4,5,4,5,5,1,4,1,5,4,4,2,3,1,2,2,3,2,3,5,1,1,2,4,2,3,1,5,2,5,1,3,4,1,3,1,1,1,4,3,3,1,1,3,1,2,1,1,4,1,2
